"",NSC,CONCUNIT,LCONC,PANEL,CELL,NLOGGI50
"169",15367,M,-4,Central Nervous System,SNB19,4
"170",15367,M,-4,Central Nervous System,SNB75,4
"171",15367,,,,SR,
"172",15367,M,-4,Colon,SW620,4.028
"173",15367,,,,T47D,
"174",15367,M,-4,Renal,TK10,4
"175",15367,M,-4,Central Nervous System,U251,4
"176",15367,M,-4,Melanoma,UACC257,4
"177",15367,M,-4,Melanoma,UACC62,4
"178",23994,M,-4,Renal,7860,4.697
"179",23994,M,-4,Renal,A498,4.533
"180",23994,,,,A549,
"181",23994,M,-4,Renal,ACHN,4.817
"182",23994,,,,BT549,
"183",23994,M,-4,Renal,CAKI1,5.597
"184",23994,M,-4,Leukemia,CCRFCEM,4.798
"185",23994,M,-4,Colon,COLO205,4.853
"186",23994,M,-4,Prostate,DU145,4.997
"187",23994,M,-4,Non-Small Cell Lung,EKVX,4.637
"188",23994,M,-4,Colon,HCC2998,4.703
"189",23994,M,-4,Colon,HCT116,4.872
"190",23994,M,-4,Colon,HCT15,4.807
"191",23994,,,,HL60,
"192",23994,M,-4,Non-Small Cell Lung,HOP62,4.488
"193",23994,M,-4,Non-Small Cell Lung,HOP92,4.964
"194",23994,M,-4,Breast,HS578T,4.629
"195",23994,,,,HT29,
"196",23994,M,-4,Ovarian,IGROV1,4.69
"197",23994,M,-4,Leukemia,K562,4.504
"198",23994,M,-4,Colon,KM12,4.601
"199",23994,M,-4,Melanoma,LOXIMVI,4.759
"200",23994,M,-4,Melanoma,M14,4.764
"201",23994,M,-4,Melanoma,MALME3M,4.833
"202",23994,M,-4,Breast,MCF7,4.887
"203",23994,,,,MDAMB231,
"204",23994,M,-4,Melanoma,MDAMB435,4.607
"205",23994,M,-4,Breast,MDAMB468,5.367
"206",23994,M,-4,Leukemia,MOLT4,4.417
"207",23994,M,-4,Ovarian,NCIADRRES,4.569
"208",23994,M,-4,Non-Small Cell Lung,NCIH226,4.698
"209",23994,M,-4,Non-Small Cell Lung,NCIH23,4.601
"210",23994,M,-4,Non-Small Cell Lung,NCIH322M,4.333
"211",23994,M,-4,Non-Small Cell Lung,NCIH460,4.496
"212",23994,,,,NCIH522,
"213",23994,M,-4,Ovarian,OVCAR3,4.888
"214",23994,M,-4,Ovarian,OVCAR4,4.767
"215",23994,M,-4,Ovarian,OVCAR5,4.592
"216",23994,M,-4,Ovarian,OVCAR8,4.527
"217",23994,M,-4,Prostate,PC3,4.602
"218",23994,M,-4,Leukemia,RPMI8226,5.103
"219",23994,M,-4,Renal,RXF393,4.895
"220",23994,M,-4,Central Nervous System,SF268,4.656
"221",23994,M,-4,Central Nervous System,SF295,4.326
"222",23994,M,-4,Central Nervous System,SF539,4.609
"223",23994,,,,SKMEL2,
"224",23994,M,-4,Melanoma,SKMEL28,4.718
"225",23994,M,-4,Melanoma,SKMEL5,4.615
"226",23994,M,-4,Ovarian,SKOV3,4.348
"227",23994,M,-4,Renal,SN12C,4.382
"228",23994,M,-4,Central Nervous System,SNB19,4.385
"229",23994,M,-4,Central Nervous System,SNB75,4.744
"230",23994,M,-4,Leukemia,SR,4.448
"231",23994,M,-4,Colon,SW620,4.838
"232",23994,M,-4,Breast,T47D,4.84
"233",23994,,,,TK10,
"234",23994,M,-4,Central Nervous System,U251,4.581
"235",23994,M,-4,Melanoma,UACC257,4.677
"236",23994,M,-4,Melanoma,UACC62,4.816
"237",29466,M,-4,Renal,7860,4
"238",29466,,,,A498,
"239",29466,,,,A549,
"240",29466,M,-4,Renal,ACHN,4
"241",29466,M,-4,Breast,BT549,4.057
"242",29466,M,-4,Renal,CAKI1,4
"243",29466,M,-4,Leukemia,CCRFCEM,4
"244",29466,M,-4,Colon,COLO205,4
"245",29466,M,-4,Prostate,DU145,4
"246",29466,M,-4,Non-Small Cell Lung,EKVX,4.2
"247",29466,M,-4,Colon,HCC2998,4
"248",29466,M,-4,Colon,HCT116,4
"249",29466,M,-4,Colon,HCT15,4.078
"250",29466,,,,HL60,
"251",29466,M,-4,Non-Small Cell Lung,HOP62,4
"252",29466,M,-4,Non-Small Cell Lung,HOP92,4
"253",29466,M,-4,Breast,HS578T,4
"254",29466,M,-4,Colon,HT29,4.057
"255",29466,M,-4,Ovarian,IGROV1,4
"256",29466,M,-4,Leukemia,K562,4.046
"257",29466,M,-4,Colon,KM12,4.154
"258",29466,M,-4,Melanoma,LOXIMVI,4
"259",29466,M,-4,Melanoma,M14,4
"260",29466,,,,MALME3M,
"261",29466,M,-4,Breast,MCF7,4
"262",29466,,,,MDAMB231,
"263",29466,M,-4,Melanoma,MDAMB435,4
"264",29466,,,,MDAMB468,
"265",29466,M,-4,Leukemia,MOLT4,4
"266",29466,M,-4,Ovarian,NCIADRRES,4.039
"267",29466,M,-4,Non-Small Cell Lung,NCIH226,4
"268",29466,M,-4,Non-Small Cell Lung,NCIH23,4
"269",29466,M,-4,Non-Small Cell Lung,NCIH322M,4
"270",29466,M,-4,Non-Small Cell Lung,NCIH460,4.118
"271",29466,,,,NCIH522,
"272",29466,M,-4,Ovarian,OVCAR3,4
"273",29466,M,-4,Ovarian,OVCAR4,4
"274",29466,M,-4,Ovarian,OVCAR5,4
"275",29466,M,-4,Ovarian,OVCAR8,4
"276",29466,M,-4,Prostate,PC3,4.025
"277",29466,M,-4,Leukemia,RPMI8226,4
"278",29466,M,-4,Renal,RXF393,4
"279",29466,M,-4,Central Nervous System,SF268,4
"280",29466,M,-4,Central Nervous System,SF295,4
"281",29466,M,-4,Central Nervous System,SF539,4
"282",29466,M,-4,Melanoma,SKMEL2,4
"283",29466,M,-4,Melanoma,SKMEL28,4
"284",29466,M,-4,Melanoma,SKMEL5,4
"285",29466,M,-4,Ovarian,SKOV3,4
"286",29466,M,-4,Renal,SN12C,4
"287",29466,M,-4,Central Nervous System,SNB19,4
"288",29466,M,-4,Central Nervous System,SNB75,4.39
"289",29466,M,-4,Leukemia,SR,4
"290",29466,M,-4,Colon,SW620,4
"291",29466,M,-4,Breast,T47D,4.298
"292",29466,M,-4,Renal,TK10,4
"293",29466,M,-4,Central Nervous System,U251,4.06
"294",29466,M,-4,Melanoma,UACC257,4
"295",29466,M,-4,Melanoma,UACC62,4
"296",29630,M,-4,Renal,7860,8
"297",29630,M,-4,Renal,A498,7.002
"298",29630,,,,A549,
"299",29630,M,-4,Renal,ACHN,8
"300",29630,M,-4,Breast,BT549,5.854
"301",29630,M,-4,Renal,CAKI1,8
"302",29630,M,-4,Leukemia,CCRFCEM,8
"303",29630,M,-4,Colon,COLO205,7.097
"304",29630,M,-4,Prostate,DU145,8
"305",29630,M,-4,Non-Small Cell Lung,EKVX,6.4
"306",29630,M,-4,Colon,HCC2998,7.83
"307",29630,M,-4,Colon,HCT116,8
"308",29630,M,-4,Colon,HCT15,8
"309",29630,,,,HL60,
"310",29630,M,-4,Non-Small Cell Lung,HOP62,7.542
"311",29630,M,-4,Non-Small Cell Lung,HOP92,5.827
"312",29630,M,-4,Breast,HS578T,5.091
"313",29630,M,-4,Colon,HT29,8
"314",29630,M,-4,Ovarian,IGROV1,8
"315",29630,M,-4,Leukemia,K562,8
"316",29630,M,-4,Colon,KM12,7.864
"317",29630,M,-4,Melanoma,LOXIMVI,8
"318",29630,M,-4,Melanoma,M14,8
"319",29630,M,-4,Melanoma,MALME3M,4.09
"320",29630,M,-4,Breast,MCF7,8
"321",29630,,,,MDAMB231,
"322",29630,M,-4,Melanoma,MDAMB435,8
"323",29630,M,-4,Breast,MDAMB468,7.676
"324",29630,M,-4,Leukemia,MOLT4,7.697
"325",29630,M,-4,Ovarian,NCIADRRES,8
"326",29630,M,-4,Non-Small Cell Lung,NCIH226,7.128
"327",29630,M,-4,Non-Small Cell Lung,NCIH23,7.558
"328",29630,M,-4,Non-Small Cell Lung,NCIH322M,7.496
"329",29630,M,-4,Non-Small Cell Lung,NCIH460,8
"330",29630,M,-4,Non-Small Cell Lung,NCIH522,7.341
"331",29630,M,-4,Ovarian,OVCAR3,7.164
"332",29630,M,-4,Ovarian,OVCAR4,5.417
"333",29630,M,-4,Ovarian,OVCAR5,5.754
"334",29630,M,-4,Ovarian,OVCAR8,8
"335",29630,M,-4,Prostate,PC3,8
"336",29630,M,-4,Leukemia,RPMI8226,8
"337",29630,M,-4,Renal,RXF393,6.136
"338",29630,M,-4,Central Nervous System,SF268,7.773
"339",29630,M,-4,Central Nervous System,SF295,7.808
"340",29630,M,-4,Central Nervous System,SF539,8
"341",29630,M,-4,Melanoma,SKMEL2,4
"342",29630,M,-4,Melanoma,SKMEL28,6.504
"343",29630,M,-4,Melanoma,SKMEL5,7.316
"344",29630,M,-4,Ovarian,SKOV3,6.093
"345",29630,M,-4,Renal,SN12C,8
"346",29630,M,-4,Central Nervous System,SNB19,7.403
"347",29630,M,-4,Central Nervous System,SNB75,6.763
"348",29630,M,-4,Leukemia,SR,8
"349",29630,M,-4,Colon,SW620,8
"350",29630,M,-4,Breast,T47D,4.827
"351",29630,M,-4,Renal,TK10,5.726
"352",29630,M,-4,Central Nervous System,U251,7.374
"353",29630,M,-4,Melanoma,UACC257,5.511
"354",29630,M,-4,Melanoma,UACC62,7.973
"355",34521,M,-4,Renal,7860,4
"356",34521,,,,A498,
"357",34521,,,,A549,
"358",34521,M,-4,Renal,ACHN,4
"359",34521,,,,BT549,
"360",34521,M,-4,Renal,CAKI1,4
"361",34521,M,-4,Leukemia,CCRFCEM,7.621
"362",34521,M,-4,Colon,COLO205,4
"363",34521,,,,DU145,
"364",34521,M,-4,Non-Small Cell Lung,EKVX,4.078
"365",34521,,,,HCC2998,
"366",34521,M,-4,Colon,HCT116,4
"367",34521,M,-4,Colon,HCT15,4
"368",34521,,,,HL60,
"369",34521,M,-4,Non-Small Cell Lung,HOP62,4
"370",34521,M,-4,Non-Small Cell Lung,HOP92,4
"371",34521,,,,HS578T,
"372",34521,M,-4,Colon,HT29,4
"373",34521,M,-4,Ovarian,IGROV1,4
"374",34521,M,-4,Leukemia,K562,4
"375",34521,M,-4,Colon,KM12,4
"376",34521,M,-4,Melanoma,LOXIMVI,4
"377",34521,M,-4,Melanoma,M14,4
"378",34521,M,-4,Melanoma,MALME3M,4
"379",34521,,,,MCF7,
"380",34521,,,,MDAMB231,
"381",34521,,,,MDAMB435,
"382",34521,,,,MDAMB468,
"383",34521,M,-4,Leukemia,MOLT4,4.022
"384",34521,,,,NCIADRRES,
"385",34521,M,-4,Non-Small Cell Lung,NCIH226,4
"386",34521,M,-4,Non-Small Cell Lung,NCIH23,4
"387",34521,M,-4,Non-Small Cell Lung,NCIH322M,4
"388",34521,,,,NCIH460,
"389",34521,M,-4,Non-Small Cell Lung,NCIH522,4
"390",34521,M,-4,Ovarian,OVCAR3,4
"391",34521,M,-4,Ovarian,OVCAR4,4
"392",34521,M,-4,Ovarian,OVCAR5,4
"393",34521,M,-4,Ovarian,OVCAR8,4
"394",34521,,,,PC3,
"395",34521,,,,RPMI8226,
"396",34521,,,,RXF393,
"397",34521,M,-4,Central Nervous System,SF268,4
"398",34521,M,-4,Central Nervous System,SF295,4
"399",34521,M,-4,Central Nervous System,SF539,4
"400",34521,M,-4,Melanoma,SKMEL2,4
"401",34521,M,-4,Melanoma,SKMEL28,4
"402",34521,M,-4,Melanoma,SKMEL5,4
"403",34521,M,-4,Ovarian,SKOV3,4
"404",34521,M,-4,Renal,SN12C,8
"405",34521,M,-4,Central Nervous System,SNB19,4
"406",34521,M,-4,Central Nervous System,SNB75,4
"407",34521,M,-4,Leukemia,SR,4.307
"408",34521,M,-4,Colon,SW620,4
"409",34521,,,,T47D,
"410",34521,M,-4,Renal,TK10,4
"411",34521,M,-4,Central Nervous System,U251,4
"412",34521,M,-4,Melanoma,UACC257,4
"413",34521,M,-4,Melanoma,UACC62,4
"414",38643,M,-4,Renal,7860,4.534
"415",38643,M,-4,Renal,A498,4
"416",38643,,,,A549,
"417",38643,M,-4,Renal,ACHN,4
"418",38643,,,,BT549,
"419",38643,M,-4,Renal,CAKI1,4.741
"420",38643,M,-4,Leukemia,CCRFCEM,5.512
"421",38643,M,-4,Colon,COLO205,4.133
"422",38643,,,,DU145,
"423",38643,M,-4,Non-Small Cell Lung,EKVX,4
"424",38643,M,-4,Colon,HCC2998,4
"425",38643,M,-4,Colon,HCT116,4.426
"426",38643,M,-4,Colon,HCT15,4
"427",38643,,,,HL60,
"428",38643,M,-4,Non-Small Cell Lung,HOP62,4
"429",38643,M,-4,Non-Small Cell Lung,HOP92,4.692
"430",38643,,,,HS578T,
"431",38643,M,-4,Colon,HT29,4.382
"432",38643,M,-4,Ovarian,IGROV1,4
"433",38643,M,-4,Leukemia,K562,5.332
"434",38643,M,-4,Colon,KM12,4
"435",38643,M,-4,Melanoma,LOXIMVI,4.839
"436",38643,M,-4,Melanoma,M14,4.717
"437",38643,M,-4,Melanoma,MALME3M,4.768
"438",38643,,,,MCF7,
"439",38643,,,,MDAMB231,
"440",38643,,,,MDAMB435,
"441",38643,,,,MDAMB468,
"442",38643,M,-4,Leukemia,MOLT4,4.848
"443",38643,,,,NCIADRRES,
"444",38643,M,-4,Non-Small Cell Lung,NCIH226,4
"445",38643,M,-4,Non-Small Cell Lung,NCIH23,4.04
"446",38643,M,-4,Non-Small Cell Lung,NCIH322M,4
"447",38643,M,-4,Non-Small Cell Lung,NCIH460,4
"448",38643,M,-4,Non-Small Cell Lung,NCIH522,4.674
"449",38643,M,-4,Ovarian,OVCAR3,4
"450",38643,M,-4,Ovarian,OVCAR4,4
"451",38643,M,-4,Ovarian,OVCAR5,4.268
"452",38643,M,-4,Ovarian,OVCAR8,4.716
"453",38643,,,,PC3,
"454",38643,,,,RPMI8226,
"455",38643,M,-4,Renal,RXF393,4.836
"456",38643,M,-4,Central Nervous System,SF268,4.41
"457",38643,M,-4,Central Nervous System,SF295,4.199
"458",38643,M,-4,Central Nervous System,SF539,4.612
"459",38643,M,-4,Melanoma,SKMEL2,4.659
"460",38643,M,-4,Melanoma,SKMEL28,4.855
"461",38643,M,-4,Melanoma,SKMEL5,4.263
"462",38643,M,-4,Ovarian,SKOV3,4
"463",38643,M,-4,Renal,SN12C,4.439
"464",38643,M,-4,Central Nervous System,SNB19,4
"465",38643,M,-4,Central Nervous System,SNB75,4.375
"466",38643,M,-4,Leukemia,SR,4.837
"467",38643,M,-4,Colon,SW620,4.819
"468",38643,,,,T47D,
"469",38643,M,-4,Renal,TK10,4.681
"470",38643,M,-4,Central Nervous System,U251,4
"471",38643,M,-4,Melanoma,UACC257,4.732
"472",38643,M,-4,Melanoma,UACC62,4.712
"473",39322,M,-4,Renal,7860,4
"474",39322,M,-4,Renal,A498,4
"475",39322,,,,A549,
"476",39322,M,-4,Renal,ACHN,4
"477",39322,M,-4,Breast,BT549,4
"478",39322,M,-4,Renal,CAKI1,4
"479",39322,M,-4,Leukemia,CCRFCEM,4.251
"480",39322,M,-4,Colon,COLO205,4
"481",39322,M,-4,Prostate,DU145,4
"482",39322,,,,EKVX,
"483",39322,M,-4,Colon,HCC2998,4
"484",39322,M,-4,Colon,HCT116,4
"485",39322,M,-4,Colon,HCT15,4
"486",39322,,,,HL60,
"487",39322,M,-4,Non-Small Cell Lung,HOP62,4
"488",39322,M,-4,Non-Small Cell Lung,HOP92,4
"489",39322,M,-4,Breast,HS578T,4
"490",39322,M,-4,Colon,HT29,4
"491",39322,M,-4,Ovarian,IGROV1,4
"492",39322,M,-4,Leukemia,K562,4
"493",39322,M,-4,Colon,KM12,4
"494",39322,M,-4,Melanoma,LOXIMVI,4
"495",39322,M,-4,Melanoma,M14,4
"496",39322,M,-4,Melanoma,MALME3M,4
"497",39322,M,-4,Breast,MCF7,4
"498",39322,,,,MDAMB231,
"499",39322,M,-4,Melanoma,MDAMB435,4
"500",39322,,,,MDAMB468,
"501",39322,M,-4,Leukemia,MOLT4,4
"502",39322,M,-4,Ovarian,NCIADRRES,4
"503",39322,M,-4,Non-Small Cell Lung,NCIH226,4
"504",39322,M,-4,Non-Small Cell Lung,NCIH23,4
"505",39322,M,-4,Non-Small Cell Lung,NCIH322M,4
"506",39322,M,-4,Non-Small Cell Lung,NCIH460,4
"507",39322,M,-4,Non-Small Cell Lung,NCIH522,4
"508",39322,M,-4,Ovarian,OVCAR3,4
"509",39322,M,-4,Ovarian,OVCAR4,4
"510",39322,M,-4,Ovarian,OVCAR5,4
"511",39322,M,-4,Ovarian,OVCAR8,4
"512",39322,M,-4,Prostate,PC3,4
"513",39322,M,-4,Leukemia,RPMI8226,4
"514",39322,M,-4,Renal,RXF393,4
"515",39322,M,-4,Central Nervous System,SF268,4
"516",39322,M,-4,Central Nervous System,SF295,4
"517",39322,,,,SF539,
"518",39322,M,-4,Melanoma,SKMEL2,4
"519",39322,M,-4,Melanoma,SKMEL28,4
"520",39322,M,-4,Melanoma,SKMEL5,4
"521",39322,M,-4,Ovarian,SKOV3,4
"522",39322,M,-4,Renal,SN12C,4
"523",39322,M,-4,Central Nervous System,SNB19,4
"524",39322,M,-4,Central Nervous System,SNB75,4
"525",39322,,,,SR,
"526",39322,M,-4,Colon,SW620,4
"527",39322,M,-4,Breast,T47D,4
"528",39322,M,-4,Renal,TK10,4
"529",39322,M,-4,Central Nervous System,U251,4
"530",39322,M,-4,Melanoma,UACC257,4.74
"531",39322,M,-4,Melanoma,UACC62,4
"532",45583,M,-4,Renal,7860,4
"533",45583,M,-4,Renal,A498,4
"534",45583,,,,A549,
"535",45583,M,-4,Renal,ACHN,4
"536",45583,M,-4,Breast,BT549,4
"537",45583,M,-4,Renal,CAKI1,4
"538",45583,M,-4,Leukemia,CCRFCEM,4
"539",45583,M,-4,Colon,COLO205,4
"540",45583,M,-4,Prostate,DU145,4
"541",45583,M,-4,Non-Small Cell Lung,EKVX,4
"542",45583,M,-4,Colon,HCC2998,4
"543",45583,M,-4,Colon,HCT116,4
"544",45583,M,-4,Colon,HCT15,4
"545",45583,,,,HL60,
"546",45583,M,-4,Non-Small Cell Lung,HOP62,4
"547",45583,M,-4,Non-Small Cell Lung,HOP92,4
"548",45583,M,-4,Breast,HS578T,4
"549",45583,M,-4,Colon,HT29,4
"550",45583,M,-4,Ovarian,IGROV1,4
"551",45583,M,-4,Leukemia,K562,4
"552",45583,M,-4,Colon,KM12,4
"553",45583,M,-4,Melanoma,LOXIMVI,4
"554",45583,M,-4,Melanoma,M14,4
"555",45583,M,-4,Melanoma,MALME3M,4.21
"556",45583,M,-4,Breast,MCF7,4
"557",45583,,,,MDAMB231,
"558",45583,M,-4,Melanoma,MDAMB435,4
"559",45583,,,,MDAMB468,
"560",45583,M,-4,Leukemia,MOLT4,4
"561",45583,M,-4,Ovarian,NCIADRRES,4
"562",45583,M,-4,Non-Small Cell Lung,NCIH226,4
"563",45583,M,-4,Non-Small Cell Lung,NCIH23,4
"564",45583,M,-4,Non-Small Cell Lung,NCIH322M,4
"565",45583,M,-4,Non-Small Cell Lung,NCIH460,4
"566",45583,M,-4,Non-Small Cell Lung,NCIH522,4
"567",45583,M,-4,Ovarian,OVCAR3,4
"568",45583,M,-4,Ovarian,OVCAR4,4
"569",45583,M,-4,Ovarian,OVCAR5,4
"570",45583,M,-4,Ovarian,OVCAR8,4
"571",45583,M,-4,Prostate,PC3,4
"572",45583,M,-4,Leukemia,RPMI8226,4
"573",45583,M,-4,Renal,RXF393,4
"574",45583,M,-4,Central Nervous System,SF268,4
"575",45583,M,-4,Central Nervous System,SF295,4
"576",45583,M,-4,Central Nervous System,SF539,4
"577",45583,M,-4,Melanoma,SKMEL2,4
"578",45583,M,-4,Melanoma,SKMEL28,4
"579",45583,M,-4,Melanoma,SKMEL5,4
"580",45583,M,-4,Ovarian,SKOV3,4
"581",45583,,,,SN12C,
"582",45583,M,-4,Central Nervous System,SNB19,4
"583",45583,M,-4,Central Nervous System,SNB75,4
"584",45583,M,-4,Leukemia,SR,4.313
"585",45583,M,-4,Colon,SW620,4
"586",45583,M,-4,Breast,T47D,4
"587",45583,M,-4,Renal,TK10,4
"588",45583,M,-4,Central Nervous System,U251,4
"589",45583,M,-4,Melanoma,UACC257,4
"590",45583,M,-4,Melanoma,UACC62,4
"591",45828,M,-4,Renal,7860,4.838
"592",45828,M,-4,Renal,A498,5.92
"593",45828,,,,A549,
"594",45828,M,-4,Renal,ACHN,4.824
"595",45828,M,-4,Breast,BT549,5.127
"596",45828,M,-4,Renal,CAKI1,4.791
"597",45828,M,-4,Leukemia,CCRFCEM,5.306
"598",45828,M,-4,Colon,COLO205,5.878
"599",45828,M,-4,Prostate,DU145,4.893
"600",45828,M,-4,Non-Small Cell Lung,EKVX,5.259
"601",45828,M,-4,Colon,HCC2998,4.902
"602",45828,M,-4,Colon,HCT116,5.872
"603",45828,M,-4,Colon,HCT15,4.97
"604",45828,,,,HL60,
"605",45828,M,-4,Non-Small Cell Lung,HOP62,4.732
"606",45828,M,-4,Non-Small Cell Lung,HOP92,5.265
"607",45828,M,-4,Breast,HS578T,5.705
"608",45828,M,-4,Colon,HT29,5.252
"609",45828,M,-4,Ovarian,IGROV1,4.72
"610",45828,M,-4,Leukemia,K562,5.153
"611",45828,M,-4,Colon,KM12,5.096
"612",45828,M,-4,Melanoma,LOXIMVI,5.576
"613",45828,M,-4,Melanoma,M14,4.852
"614",45828,M,-4,Melanoma,MALME3M,5.347
"615",45828,M,-4,Breast,MCF7,5.492
"616",45828,,,,MDAMB231,
"617",45828,M,-4,Melanoma,MDAMB435,5.058
"618",45828,M,-4,Breast,MDAMB468,5.933
"619",45828,M,-4,Leukemia,MOLT4,5.506
"620",45828,M,-4,Ovarian,NCIADRRES,4.191
"621",45828,M,-4,Non-Small Cell Lung,NCIH226,4.814
"622",45828,M,-4,Non-Small Cell Lung,NCIH23,5.057
"623",45828,M,-4,Non-Small Cell Lung,NCIH322M,5.784
"624",45828,M,-4,Non-Small Cell Lung,NCIH460,5.27
"625",45828,M,-4,Non-Small Cell Lung,NCIH522,5.67
"626",45828,M,-4,Ovarian,OVCAR3,5.677
"627",45828,M,-4,Ovarian,OVCAR4,5.157
"628",45828,M,-4,Ovarian,OVCAR5,5.031
"629",45828,M,-4,Ovarian,OVCAR8,5.002
"630",45828,M,-4,Prostate,PC3,5.039
"631",45828,M,-4,Leukemia,RPMI8226,5.731
"632",45828,M,-4,Renal,RXF393,5.374
"633",45828,M,-4,Central Nervous System,SF268,5.36
"634",45828,M,-4,Central Nervous System,SF295,4.893
"635",45828,M,-4,Central Nervous System,SF539,5.131
"636",45828,M,-4,Melanoma,SKMEL2,4.939
"637",45828,M,-4,Melanoma,SKMEL28,4.916
"638",45828,M,-4,Melanoma,SKMEL5,4.897
"639",45828,M,-4,Ovarian,SKOV3,4.605
"640",45828,M,-4,Renal,SN12C,5.426
"641",45828,M,-4,Central Nervous System,SNB19,4.81
"642",45828,M,-4,Central Nervous System,SNB75,5.365
"643",45828,M,-4,Leukemia,SR,6.235
"644",45828,M,-4,Colon,SW620,5.517
"645",45828,M,-4,Breast,T47D,5.617
"646",45828,M,-4,Renal,TK10,4.671
"647",45828,M,-4,Central Nervous System,U251,5.662
"648",45828,M,-4,Melanoma,UACC257,4.77
"649",45828,M,-4,Melanoma,UACC62,4.874
"650",47714,M,-4,Renal,7860,4.527
"651",47714,,,,A498,
"652",47714,,,,A549,
"653",47714,M,-4,Renal,ACHN,4.507
"654",47714,M,-4,Breast,BT549,4.492
"655",47714,M,-4,Renal,CAKI1,4.422
"656",47714,M,-4,Leukemia,CCRFCEM,5.402
"657",47714,M,-4,Colon,COLO205,4.49
"658",47714,M,-4,Prostate,DU145,4.394
"659",47714,M,-4,Non-Small Cell Lung,EKVX,4.507
"660",47714,M,-4,Colon,HCC2998,4.19
"661",47714,M,-4,Colon,HCT116,4.545
"662",47714,M,-4,Colon,HCT15,4.571
"663",47714,,,,HL60,
"664",47714,M,-4,Non-Small Cell Lung,HOP62,4.62
"665",47714,M,-4,Non-Small Cell Lung,HOP92,4.554
"666",47714,M,-4,Breast,HS578T,4.123
"667",47714,M,-4,Colon,HT29,4.451
"668",47714,M,-4,Ovarian,IGROV1,5.182
"669",47714,M,-4,Leukemia,K562,4.473
"670",47714,M,-4,Colon,KM12,4.453
"671",47714,M,-4,Melanoma,LOXIMVI,4.876
"672",47714,M,-4,Melanoma,M14,4.614
"673",47714,M,-4,Melanoma,MALME3M,4.622
"674",47714,M,-4,Breast,MCF7,4.584
"675",47714,,,,MDAMB231,
"676",47714,M,-4,Melanoma,MDAMB435,4.439
"677",47714,,,,MDAMB468,
"678",47714,M,-4,Leukemia,MOLT4,4.925
"679",47714,M,-4,Ovarian,NCIADRRES,4.567
"680",47714,M,-4,Non-Small Cell Lung,NCIH226,4.681
"681",47714,M,-4,Non-Small Cell Lung,NCIH23,4.613
"682",47714,M,-4,Non-Small Cell Lung,NCIH322M,4.456
"683",47714,M,-4,Non-Small Cell Lung,NCIH460,4.725
"684",47714,M,-4,Non-Small Cell Lung,NCIH522,4.576
"685",47714,M,-4,Ovarian,OVCAR3,4.751
"686",47714,M,-4,Ovarian,OVCAR4,4.081
"687",47714,M,-4,Ovarian,OVCAR5,4.344
"688",47714,M,-4,Ovarian,OVCAR8,4.672
"689",47714,M,-4,Prostate,PC3,4.55
"690",47714,M,-4,Leukemia,RPMI8226,4.59
"691",47714,M,-4,Renal,RXF393,4.175
"692",47714,M,-4,Central Nervous System,SF268,4.694
"693",47714,M,-4,Central Nervous System,SF295,4.414
"694",47714,,,,SF539,
"695",47714,M,-4,Melanoma,SKMEL2,4.641
"696",47714,M,-4,Melanoma,SKMEL28,4.197
"697",47714,M,-4,Melanoma,SKMEL5,4.566
"698",47714,M,-4,Ovarian,SKOV3,4.427
"699",47714,M,-4,Renal,SN12C,4.532
"700",47714,M,-4,Central Nervous System,SNB19,4.298
"701",47714,M,-4,Central Nervous System,SNB75,4.456
"702",47714,M,-4,Leukemia,SR,6.048
"703",47714,M,-4,Colon,SW620,4.437
"704",47714,M,-4,Breast,T47D,4.349
"705",47714,M,-4,Renal,TK10,4.172
"706",47714,M,-4,Central Nervous System,U251,4.546
"707",47714,M,-4,Melanoma,UACC257,4.517
"708",47714,M,-4,Melanoma,UACC62,4.679
"709",47723,M,-4,Renal,7860,4
"710",47723,,,,A498,
"711",47723,,,,A549,
"712",47723,M,-4,Renal,ACHN,4
"713",47723,M,-4,Breast,BT549,4
"714",47723,M,-4,Renal,CAKI1,4
"715",47723,M,-4,Leukemia,CCRFCEM,4.29
"716",47723,M,-4,Colon,COLO205,4
"717",47723,M,-4,Prostate,DU145,4.049
"718",47723,M,-4,Non-Small Cell Lung,EKVX,4
"719",47723,M,-4,Colon,HCC2998,4
"720",47723,M,-4,Colon,HCT116,4
"721",47723,M,-4,Colon,HCT15,4
"722",47723,,,,HL60,
"723",47723,M,-4,Non-Small Cell Lung,HOP62,4
"724",47723,M,-4,Non-Small Cell Lung,HOP92,4
"725",47723,M,-4,Breast,HS578T,4
"726",47723,M,-4,Colon,HT29,4
"727",47723,M,-4,Ovarian,IGROV1,4.413
"728",47723,M,-4,Leukemia,K562,4
"729",47723,M,-4,Colon,KM12,4.006
"730",47723,M,-4,Melanoma,LOXIMVI,4
"731",47723,M,-4,Melanoma,M14,4
"732",47723,M,-4,Melanoma,MALME3M,4.45
"733",47723,M,-4,Breast,MCF7,4
"734",47723,,,,MDAMB231,
"735",47723,M,-4,Melanoma,MDAMB435,4
"736",47723,,,,MDAMB468,
"737",47723,M,-4,Leukemia,MOLT4,4
"738",47723,M,-4,Ovarian,NCIADRRES,4
"739",47723,M,-4,Non-Small Cell Lung,NCIH226,4
"740",47723,M,-4,Non-Small Cell Lung,NCIH23,4.026
"741",47723,M,-4,Non-Small Cell Lung,NCIH322M,4
