"",DRUG_ID,COSMIC_ID,LN_IC50,MAX_CONC_MICROMOLAR,Cell_Line,Drug_Name,Synonyms
"3919",1060,688006,0.09696099,0.25,NCIH1694,PD0325901,"PD-0325901, PD 0325901"
"3920",1060,908474,-1.38298179,0.25,NCIH1703,PD0325901,"PD-0325901, PD 0325901"
"3921",1060,724868,-1.48121186,0.25,NCIH1792,PD0325901,"PD-0325901, PD 0325901"
"3922",,,,,NCIH1793,PD0325901,
"3923",1060,1240183,-1.25175049,0.25,NCIH1869,PD0325901,"PD-0325901, PD 0325901"
"3924",,,,,NCIH1915,PD0325901,
"3925",1060,1240185,-4.26888673,0.25,NCIH1944,PD0325901,"PD-0325901, PD 0325901"
"3926",1060,924244,-2.25313948,0.25,NCIH1975,PD0325901,"PD-0325901, PD 0325901"
"3927",1060,724873,-3.27036625,0.25,NCIH2009,PD0325901,"PD-0325901, PD 0325901"
"3928",1060,1240187,0.08165536,2,NCIH2023,PD0325901,"PD-0325901, PD 0325901"
"3929",1060,722045,0.35730806,2,NCIH2030,PD0325901,"PD-0325901, PD 0325901"
"3930",1060,688058,1.81459483,0.25,NCIH2052,PD0325901,"PD-0325901, PD 0325901"
"3931",1060,687812,-0.94206877,0.25,NCIH2085,PD0325901,"PD-0325901, PD 0325901"
"3932",1060,724834,-2.78958449,0.25,NCIH2087,PD0325901,"PD-0325901, PD 0325901"
"3933",1060,1240189,0.92149209,0.25,NCIH211,PD0325901,"PD-0325901, PD 0325901"
"3934",,,,,NCIH2122,PD0325901,
"3935",,,,,NCIH2170,PD0325901,
"3936",1060,1298353,1.72015696,0.25,NCIH2172,PD0325901,"PD-0325901, PD 0325901"
"3937",,,,,NCIH2228,PD0325901,
"3938",1060,905941,0.63867295,0.25,NCIH226,PD0325901,"PD-0325901, PD 0325901"
"3939",1060,905942,-2.11576977,0.25,NCIH23,PD0325901,"PD-0325901, PD 0325901"
"3940",1060,1298356,-1.70288827,0.25,NCIH2444,PD0325901,"PD-0325901, PD 0325901"
"3941",1060,908462,0.15528089,0.25,NCIH2452,PD0325901,"PD-0325901, PD 0325901"
"3942",1060,908470,0.76234036,0.25,NCIH28,PD0325901,"PD-0325901, PD 0325901"
"3943",1060,908465,-1.55849368,2,NCIH358,PD0325901,"PD-0325901, PD 0325901"
"3944",,,,,NCIH441,PD0325901,
"3945",1060,905943,-2.29290966,0.25,NCIH460,PD0325901,"PD-0325901, PD 0325901"
"3946",1060,908443,-0.03183165,0.25,NCIH520,PD0325901,"PD-0325901, PD 0325901"
"3947",1060,905944,0.05975077,0.25,NCIH522,PD0325901,"PD-0325901, PD 0325901"
"3948",1060,1240191,0.20979461,0.25,NCIH647,PD0325901,"PD-0325901, PD 0325901"
"3949",1060,722066,1.55412211,0.25,NCIH650,PD0325901,"PD-0325901, PD 0325901"
"3950",1060,687829,-2.07344692,0.25,NCIH661,PD0325901,"PD-0325901, PD 0325901"
"3951",1060,724855,-0.55299981,0.25,NCIH727,PD0325901,"PD-0325901, PD 0325901"
"3952",1060,908457,-3.32175565,0.25,NCIH747,PD0325901,"PD-0325901, PD 0325901"
"3953",1060,925341,0.77252958,0.25,NCIH810,PD0325901,"PD-0325901, PD 0325901"
"3954",1060,908461,0.1432415,0.25,NCIN87,PD0325901,"PD-0325901, PD 0325901"
"3955",1060,908455,-1.86653579,0.25,NUGC3,PD0325901,"PD-0325901, PD 0325901"
"3956",1060,1298357,-2.39068482,0.25,NUGC4,PD0325901,"PD-0325901, PD 0325901"
"3957",1060,909257,-1.17512008,0.25,OC314,PD0325901,"PD-0325901, PD 0325901"
"3958",1060,910947,-6.78876636,0.25,OCIAML2,PD0325901,"PD-0325901, PD 0325901"
"3959",1060,1330983,-2.30071658,0.25,OCIAML5,PD0325901,"PD-0325901, PD 0325901"
"3960",1060,1298358,-6.06150447,0.25,OCUM1,PD0325901,"PD-0325901, PD 0325901"
"3961",1060,1298359,-1.87929164,0.25,OE21,PD0325901,"PD-0325901, PD 0325901"
"3962",1060,910549,0.00509566,0.25,OE33,PD0325901,"PD-0325901, PD 0325901"
"3963",1060,909248,-4.335347,0.25,ONS76,PD0325901,"PD-0325901, PD 0325901"
"3964",1060,909249,0.59873696,0.25,OPM2,PD0325901,"PD-0325901, PD 0325901"
"3965",1060,1240197,-5.15443193,0.25,OV90,PD0325901,"PD-0325901, PD 0325901"
"3966",1060,905990,-1.48978928,0.25,OVCAR4,PD0325901,"PD-0325901, PD 0325901"
"3967",1060,905991,-0.60594075,0.25,OVCAR8,PD0325901,"PD-0325901, PD 0325901"
"3968",1060,1298365,-1.54793728,0.25,OVTOKO,PD0325901,"PD-0325901, PD 0325901"
"3969",1060,909251,-0.00501435,0.25,P12ICHIKAWA,PD0325901,"PD-0325901, PD 0325901"
"3970",1060,909253,-1.33082803,0.25,P31FUJ,PD0325901,"PD-0325901, PD 0325901"
"3971",1060,1298475,-4.36669334,0.25,PANC0203,PD0325901,"PD-0325901, PD 0325901"
"3972",1060,925346,-2.09666462,0.25,PANC0327,PD0325901,"PD-0325901, PD 0325901"
"3973",1060,1298476,-1.94957986,0.25,PANC0403,PD0325901,"PD-0325901, PD 0325901"
"3974",1060,925348,-1.28072238,0.25,PANC1005,PD0325901,"PD-0325901, PD 0325901"
"3975",1060,1298526,-2.56088948,0.25,PATU8902,PD0325901,"PD-0325901, PD 0325901"
"3976",1060,753608,0.30744142,0.25,PC14,PD0325901,"PD-0325901, PD 0325901"
"3977",1060,905934,0.36325511,0.25,PC3,PD0325901,"PD-0325901, PD 0325901"
"3978",1060,910546,-3.17350192,0.25,PSN1,PD0325901,"PD-0325901, PD 0325901"
"3979",1060,1298534,-0.63074911,0.25,QGP1,PD0325901,"PD-0325901, PD 0325901"
"3980",1060,909262,1.07935802,0.25,RAJI,PD0325901,"PD-0325901, PD 0325901"
"3981",,,,,RD,PD0325901,
"3982",1060,909696,0.99022117,0.25,REH,PD0325901,"PD-0325901, PD 0325901"
"3983",,,,,RERFGC1B,PD0325901,
"3984",1060,910931,-1.5146061,0.25,RERFLCMS,PD0325901,"PD-0325901, PD 0325901"
"3985",1060,1298539,-2.68259362,0.25,RKN,PD0325901,"PD-0325901, PD 0325901"
"3986",1060,909698,-3.45066078,0.25,RKO,PD0325901,"PD-0325901, PD 0325901"
"3987",,,,,RL952,PD0325901,
"3988",1060,910903,-1.56266026,0.25,RPMI7951,PD0325901,"PD-0325901, PD 0325901"
"3989",1060,909702,0.52971992,0.25,RPMI8402,PD0325901,"PD-0325901, PD 0325901"
"3990",,,,,RT112,PD0325901,
"3991",1060,687455,-0.04919148,0.25,RT4,PD0325901,"PD-0325901, PD 0325901"
"3992",1060,909706,-4.11409987,0.25,RVH421,PD0325901,"PD-0325901, PD 0325901"
"3993",1060,909707,0.20000284,0.25,SAOS2,PD0325901,"PD-0325901, PD 0325901"
"3994",1060,713880,0.19616587,0.25,SBC5,PD0325901,"PD-0325901, PD 0325901"
"3995",1060,1299051,-3.29458603,0.25,SCABER,PD0325901,"PD-0325901, PD 0325901"
"3996",1060,910701,-2.41749576,0.25,SCC25,PD0325901,"PD-0325901, PD 0325901"
"3997",1060,909709,1.06870883,0.25,SCC9,PD0325901,"PD-0325901, PD 0325901"
"3998",1060,909712,-2.34886947,0.25,SF126,PD0325901,"PD-0325901, PD 0325901"
"3999",1060,905985,-0.17227988,0.25,SF295,PD0325901,"PD-0325901, PD 0325901"
"4000",1060,724872,-1.09214944,0.25,SHP77,PD0325901,"PD-0325901, PD 0325901"
"4001",,,,,SIGM5,PD0325901,
"4002",1060,753620,-3.65263127,0.25,SIMA,PD0325901,"PD-0325901, PD 0325901"
"4003",1060,909716,0.31759207,0.25,SJRH30,PD0325901,"PD-0325901, PD 0325901"
"4004",1060,909717,-2.29216451,0.25,SJSA1,PD0325901,"PD-0325901, PD 0325901"
"4005",1060,909718,-4.57936598,0.25,SKCO1,PD0325901,"PD-0325901, PD 0325901"
"4006",1060,684072,1.27647515,0.25,SKES1,PD0325901,"PD-0325901, PD 0325901"
"4007",1060,909719,-2.13482154,0.25,SKHEP1,PD0325901,"PD-0325901, PD 0325901"
"4008",1060,909720,-2.72873366,0.25,SKLMS1,PD0325901,"PD-0325901, PD 0325901"
"4009",1060,909721,-1.67983867,0.25,SKLU1,PD0325901,"PD-0325901, PD 0325901"
"4010",1060,905955,-4.02032364,0.25,SKMEL2,PD0325901,"PD-0325901, PD 0325901"
"4011",,,,,SKMEL24,PD0325901,
"4012",,,,,SKMEL30,PD0325901,
"4013",1060,909727,-2.39207617,0.25,SKMEL31,PD0325901,"PD-0325901, PD 0325901"
"4014",1060,905956,-4.32516659,0.25,SKMEL5,PD0325901,"PD-0325901, PD 0325901"
"4015",1060,909728,-1.60295699,0.25,SKMES1,PD0325901,"PD-0325901, PD 0325901"
"4016",1060,753612,1.41978925,0.25,SKMM2,PD0325901,"PD-0325901, PD 0325901"
"4017",1060,724828,-4.04823456,0.25,SKNAS,PD0325901,"PD-0325901, PD 0325901"
"4018",,,,,SKNDZ,PD0325901,
"4019",1060,688087,-1.76374257,0.25,SKNFI,PD0325901,"PD-0325901, PD 0325901"
"4020",1060,717431,-0.58407062,0.25,SKNSH,PD0325901,"PD-0325901, PD 0325901"
"4021",1060,905959,-0.79963469,0.25,SKOV3,PD0325901,"PD-0325901, PD 0325901"
"4022",1060,909735,0.87635419,0.25,SNGM,PD0325901,"PD-0325901, PD 0325901"
"4023",1060,1240216,-1.52278527,0.25,SNU182,PD0325901,"PD-0325901, PD 0325901"
"4024",1060,909736,-3.8597328,0.25,SNU387,PD0325901,"PD-0325901, PD 0325901"
"4025",,,,,SNU398,PD0325901,
"4026",1060,909737,-1.86309415,0.25,SNU423,PD0325901,"PD-0325901, PD 0325901"
"4027",1060,909738,-1.64676617,0.25,SNU449,PD0325901,"PD-0325901, PD 0325901"
"4028",,,,,SNU475,PD0325901,
"4029",,,,,SU8686,PD0325901,
"4030",1060,1331033,-0.28901427,0.25,SUDHL10,PD0325901,"PD-0325901, PD 0325901"
"4031",1060,1331035,-0.14649703,0.25,SUDHL4,PD0325901,"PD-0325901, PD 0325901"
"4032",1060,1331037,-0.85280275,0.25,SUDHL6,PD0325901,"PD-0325901, PD 0325901"
"4033",1060,1331038,0.82680405,0.25,SUDHL8,PD0325901,"PD-0325901, PD 0325901"
"4034",1060,1240219,-4.17232654,0.25,SUIT2,PD0325901,"PD-0325901, PD 0325901"
"4035",1060,1331040,0.11170683,0.25,SUPM2,PD0325901,"PD-0325901, PD 0325901"
"4036",1060,909743,0.89128549,0.25,SUPT1,PD0325901,"PD-0325901, PD 0325901"
"4037",,,,,SW1088,PD0325901,
"4038",1060,1299062,-2.9965565,0.25,SW1271,PD0325901,"PD-0325901, PD 0325901"
"4039",1060,909747,-1.73328316,0.25,SW1417,PD0325901,"PD-0325901, PD 0325901"
"4040",1060,724878,0.28236604,0.25,SW1573,PD0325901,"PD-0325901, PD 0325901"
"4041",,,,,SW1990,PD0325901,
"4042",1060,910908,-4.47201517,0.25,SW403,PD0325901,"PD-0325901, PD 0325901"
"4043",1060,909751,-0.79829934,0.25,SW48,PD0325901,"PD-0325901, PD 0325901"
"4044",1060,905962,-3.7317679,0.25,SW620,PD0325901,"PD-0325901, PD 0325901"
"4045",1060,687457,-2.42803006,0.25,SW780,PD0325901,"PD-0325901, PD 0325901"
"4046",1060,724879,0.82345504,2,SW900,PD0325901,"PD-0325901, PD 0325901"
"4047",,,,,T24,PD0325901,
"4048",1060,905945,2.08325082,0.25,T47D,PD0325901,"PD-0325901, PD 0325901"
"4049",1060,909761,1.10576409,0.25,T84,PD0325901,"PD-0325901, PD 0325901"
"4050",1060,687586,0.16799666,0.25,T98G,PD0325901,"PD-0325901, PD 0325901"
"4051",1060,1240221,0.34523109,0.25,TC71,PD0325901,"PD-0325901, PD 0325901"
"4052",1060,687459,0.59980066,0.25,TCCSUP,PD0325901,"PD-0325901, PD 0325901"
"4053",1060,753621,-0.191005,0.25,TE1,PD0325901,"PD-0325901, PD 0325901"
"4054",1060,946354,-0.83308785,0.25,TE11,PD0325901,"PD-0325901, PD 0325901"
"4055",1060,753614,-4.24718267,0.25,TE15,PD0325901,"PD-0325901, PD 0325901"
"4056",1060,735784,-0.44691931,0.25,TE5,PD0325901,"PD-0325901, PD 0325901"
"4057",1060,946353,0.13299599,0.25,TE9,PD0325901,"PD-0325901, PD 0325901"
"4058",1060,1299070,-0.86213656,0.25,TOV112D,PD0325901,"PD-0325901, PD 0325901"
"4059",1060,1240222,-1.62328084,0.25,TOV21G,PD0325901,"PD-0325901, PD 0325901"
"4060",1060,1240223,-4.75100713,0.25,TT2609C02,PD0325901,"PD-0325901, PD 0325901"
"4061",1060,909774,-4.07417408,0.25,TYKNU,PD0325901,"PD-0325901, PD 0325901"
"4062",1060,687588,-0.6376074,0.25,U118MG,PD0325901,"PD-0325901, PD 0325901"
"4063",,,,,U2OS,PD0325901,
"4064",1060,687590,0.05703934,0.25,U87MG,PD0325901,"PD-0325901, PD 0325901"
"4065",1060,905977,-4.08241128,0.25,UACC257,PD0325901,"PD-0325901, PD 0325901"
"4066",1060,905976,-0.17252586,0.25,UACC62,PD0325901,"PD-0325901, PD 0325901"
"4067",,,,,UACC812,PD0325901,
"4068",,,,,UMUC3,PD0325901,
"4069",1060,713869,-0.13651822,0.25,VMRCLCD,PD0325901,"PD-0325901, PD 0325901"
"4070",,,,,VMRCRCW,PD0325901,
"4071",1060,909781,0.02169001,0.25,VMRCRCZ,PD0325901,"PD-0325901, PD 0325901"
"4072",1060,909784,-3.15890606,0.25,WM115,PD0325901,"PD-0325901, PD 0325901"
"4073",1060,687592,-0.89363949,0.25,YKG1,PD0325901,"PD-0325901, PD 0325901"
"4074",1060,909907,0.17423152,0.25,ZR7530,PD0325901,"PD-0325901, PD 0325901"
"4075",1054,924100,-0.06382307,4,22RV1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4076",1054,687561,3.27290959,4,42MGBA,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4077",1054,687452,3.54328953,4,5637,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4078",1054,906798,1.89428194,4,639V,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4079",1054,906800,-2.80067282,4,697,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4080",,,,,769P,PALBOCICLIB,
"4081",1054,905947,0.26782943,4,7860,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4082",1054,906795,1.24708214,4,8305C,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4083",1054,924102,1.25124808,4,8505C,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4084",1054,687562,3.34427503,4,8MGBA,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4085",,,,,A172,PALBOCICLIB,
"4086",,,,,A204,PALBOCICLIB,
"4087",,,,,A2058,PALBOCICLIB,
"4088",1054,906794,2.52064476,4,A253,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4089",1054,906804,2.79263958,4,A2780,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4090",1054,906793,-0.420325,4,A375,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4091",1054,905949,-0.38587769,4,A549,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4092",1054,684052,1.33290775,4,A673,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4093",,,,,ACHN,PALBOCICLIB,
"4094",1054,1295740,1.14595124,4,ALLSIL,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4095",1054,1295741,2.94318216,4,AMO1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4096",,,,,AN3CA,PALBOCICLIB,
"4097",1054,910702,-1.55977033,2,ASPC1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4098",1054,910704,2.24936013,4,AU565,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4099",1054,924104,0.11123161,2,BCPAP,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4100",,,,,BFTC909,PALBOCICLIB,
"4101",1054,910706,0.97501623,4,BL41,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4102",,,,,BL70,PALBOCICLIB,
"4103",1054,906801,4.27830753,4,BT20,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4104",1054,946359,3.94082488,4,BT474,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4105",1054,905951,4.80846765,4,BT549,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4106",1054,906693,1.24595254,4,BXPC3,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4107",1054,910700,0.76131679,2,C2BBE1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4108",1054,906830,0.86090879,4,C32,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4109",1054,910850,2.70756478,4,C3A,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4110",1054,753540,1.79129883,4,CAL12T,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4111",1054,910916,0.91802829,4,CAL27,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4112",1054,1290765,3.34363856,4,CAL78,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4113",1054,910852,1.12475772,4,CAL851,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4114",1054,687777,4.38531316,4,CALU3,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4115",1054,724859,2.40046427,4,CALU6,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4116",,,,,CAMA1,PALBOCICLIB,
"4117",1054,910915,2.03519141,4,CAPAN2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4118",1054,910943,3.40555656,4,CAS1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4119",1054,1240123,0.55725119,4,CCK81,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4120",1054,910853,1.16915674,4,CHL1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4121",1054,906820,-1.39397371,4,CHP212,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4122",1054,905961,2.03759165,4,COLO205,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4123",1054,910689,1.87886893,4,COLO678,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4124",1054,906818,1.96567591,4,COLO679,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4125",1054,906815,-0.0006367,2,COLO741,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4126",,,,,CORL105,PALBOCICLIB,
"4127",1054,687780,-0.03229704,4,CORL23,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4128",,,,,DAOY,PALBOCICLIB,
"4129",1054,906835,0.22481062,4,DBTRG05MG,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4130",1054,906836,3.15240409,4,DEL,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4131",1054,906837,1.66248884,4,DETROIT562,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4132",1054,906839,0.59953021,4,DKMG,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4133",1054,687983,3.11504766,4,DMS114,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4134",1054,906842,1.31738856,4,DOHH2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4135",1054,1479987,-0.73181118,4,DOV13,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4136",1054,905935,0.97524063,2,DU145,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4137",1054,906846,3.71039246,4,EB2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4138",1054,753554,-0.19237148,4,EBC1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4139",,,,,EFM19,PALBOCICLIB,
"4140",1054,911905,4.23872825,4,EFO21,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4141",1054,906852,0.52036546,4,EFO27,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4142",1054,906855,-0.49078704,4,EM2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4143",1054,1240127,4.78840016,4,EN,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4144",1054,1240128,-0.93540041,4,ES2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4145",1054,907000,2.65781421,4,ESS1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4146",1054,906863,0.98409896,4,FADU,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4147",1054,1290806,1.12612712,4,FU97,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4148",1054,1240129,4.25793785,4,FUOV1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4149",1054,906865,2.0029109,4,G361,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4150",1054,907299,0.33145965,4,G401,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4151",1054,907298,0.56208309,4,G402,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4152",1054,906868,0.48932795,4,GAMG,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4153",1054,687568,0.80085634,4,GB1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4154",1054,906869,4.2840957,4,GCIY,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4155",,,,,GCT,PALBOCICLIB,
"4156",1054,906871,3.54933535,4,GI1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4157",1054,906873,1.18934179,4,GMS10,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4158",1054,1303897,3.38674572,4,GRANTA519,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4159",1054,907042,0.32648591,4,H4,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4160",1054,1240142,-0.02005398,4,HARA,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4161",1054,749711,3.15075688,4,HCC1187,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4162",1054,749712,2.1651235,4,HCC1395,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4163",1054,1240143,2.91887824,4,HCC15,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4164",1054,907046,4.15515182,4,HCC1569,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4165",1054,907047,1.4371142,4,HCC1806,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4166",1054,749709,2.76830933,4,HCC1954,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4167",1054,1240145,2.7887555,2,HCC44,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4168",1054,1290907,3.09942397,4,HCC56,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4169",,,,,HCC70,PALBOCICLIB,
"4170",1054,1290908,0.67810366,4,HCC78,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4171",1054,1240146,1.36370994,4,HCC827,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4172",1054,905936,1.11387721,4,HCT116,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4173",1054,905937,1.24432761,4,HCT15,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4174",1054,907050,1.48560964,4,HDMYZ,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4175",1054,1290922,4.42737031,4,HDQP1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4176",1054,907055,-0.67560153,4,HGC27,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4177",1054,907056,-0.08738705,4,HH,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4178",1054,907057,1.26429849,2,HLE,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4179",1054,907060,0.11044218,4,HOS,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4180",,,,,HPAC,PALBOCICLIB,
"4181",,,,,HPAFII,PALBOCICLIB,
"4182",1054,905957,-0.03749819,4,HS578T,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4183",1054,1240150,1.52390612,4,HS683,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4184",1054,1240151,1.04165414,4,HS746T,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4185",1054,1298141,1.60796002,4,HS766T,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4186",1054,1298144,1.57186897,4,HS939T,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4187",1054,753562,1.61726057,4,HSC2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4188",1054,907063,2.86289209,4,HT,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4189",1054,907064,0.19444476,4,HT1080,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4190",1054,907065,4.19466986,4,HT1197,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4191",1054,907066,3.67025526,4,HT1376,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4192",1054,907067,1.13294827,4,HT144,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4193",1054,905939,0.20348121,4,HT29,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4194",1054,907069,1.62587805,4,HUCCT1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4195",1054,1298146,-0.0089434,4,HUH1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4196",1054,907285,0.86102062,4,HUPT3,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4197",1054,907286,0.81439186,4,HUPT4,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4198",1054,910779,1.76234331,4,IALM,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4199",1054,1240153,0.42498408,4,IGR37,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4200",1054,905968,1.0514196,4,IGROV1,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4201",,,,,IM95,PALBOCICLIB,
"4202",1054,907171,1.55681043,4,IPC298,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4203",,,,,ISTMES1,PALBOCICLIB,
"4204",,,,,J82,PALBOCICLIB,
"4205",1054,1240157,2.47496236,4,JHH2,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4206",1054,1240158,1.04398097,4,JHH4,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
"4207",,,,,JHH6,PALBOCICLIB,
"4208",1054,1240160,2.17140672,4,JHH7,PALBOCICLIB,"PD0332991, PD-0332991, PF-00080665-73"
